transcript_id,ENCLB117FKX,ENCLB129EAK,ENCLB597ZOR,ENCLB925FOQ
FBsf0000916084,0,0,1,1
FBtr0077888,0,0,0,0
FBsf0000917678,0,0,0,0
FBtr0310114,0,0,0,0
FBtr0077899,0,0,7,0
FBsf0000917677,0,0,0,0
FBtr0100188,0,0,0,0
FBsf0000917676,0,0,0,0
FBtr0077897,0,0,0,0
FBsf0000917675,0,0,0,0
FBtr0346473,2,0,0,0
FBtr0307047,50,23,1862,1098
FBtr0077881,573,1098,310,340
FBtr0331630,1067,392,0,0
FBsf0000918893,1,1,1,1
FBtr0077912,2198,1657,857,988
FBtr0333542,171,86,47,18
FBtr0077882,127,158,58,415
FBsf0000919171,1,1,1,1
FBtr0077911,126,132,50,0
FBtr0333544,395,145,0,0
FBsf0000764013,1,1,0,0
FBtr0305618,688,546,120,241
FBtr0077910,14,10,0,0
FBtr0077906,2722,2573,785,2288
FBtr0077909,9036,9024,651,969
FBtr0077905,1035,0,1218,1853
FBtr0077907,148,7,8,0
FBtr0345430,67,37,35,40
FBtr0077883,2,6,3,1
FBsf0000918375,1,1,1,1
FBtr0077884,418,387,93,308
FBsf0000588049,1,1,0,1
FBsf0000916380,1,1,1,1
FBtr0333543,74,88,34,174
FBtr0077904,198,124,0,0
FBsf0000589174,1,1,0,0
FBtr0077886,183,145,123,57
FBsf0000589157,1,1,1,1
FBsf0000916082,1,1,1,0
FBtr0077903,310,283,95,265
FBsf0000916091,1,1,1,1
FBtr0077901,2,3,96,221
FBtr0304911,0,0,0,0
FBtr0334828,0,0,55,119
FBtr0334827,0,0,11,20
FBsf0000919529,0,0,0,0
FBtr0089786,4,5,7,2
FBtr0334823,3,0,0,0
FBtr0077893,0,0,0,0
FBtr0304597,0,0,0,0
FBtr0334826,0,0,118,138
FBsf0000916289,0,0,0,0
FBsf0000916290,0,0,0,0
FBtr0077891,0,0,647,1491
FBtr0334824,0,0,2508,4216
FBsf0000917117,0,0,1,1
FBtr0334825,0,0,51,32
FBtr0333007,0,0,0,0
FBtr0309828,0,0,0,0
FBtr0110882,0,0,0,0
FBsf0000766378,0,0,0,0
FBsf0000763740,0,0,0,0
FBtr0077872,0,0,0,0
FBtr0333008,0,0,122,46
FBtr0077871,0,0,44,617
FBsf0000915907,0,0,1,1
FBtr0307516,0,0,4,0
FBsf0000916474,0,0,0,0
FBtr0077870,0,0,0,0
FBtr0330201,0,0,0,0
FBtr0330202,0,0,0,0
FBtr0330200,0,0,0,18
FBsf0000769760,0,0,0,0
FBsf0000918980,0,0,0,0
FBsf0000918981,0,0,0,0
FBsf0000769759,0,0,0,0
FBtr0077812,0,0,0,0
FBsf0000762779,0,0,0,0
FBsf0000762778,0,0,0,0
FBtr0077813,0,267,94,51
FBsf0000917521,0,0,0,0
FBsf0000915909,0,0,0,0
FBtr0077868,0,0,1322,4291
FBsf0000587563,0,0,0,0
FBsf0000761989,0,0,0,0
FBsf0000587562,0,0,0,0
FBtr0304139,0,0,4,0
FBtr0334760,0,0,9,47
FBtr0100503,0,0,10,14
FBsf0000918078,0,0,1,1
FBtr0309285,0,0,27,19
FBtr0309284,0,0,13,41
FBsf0000916460,0,0,0,0
FBsf0000769032,0,0,0,0
FBsf0000769031,0,0,0,0
FBsf0000920620,0,0,0,0
FBtr0346492,0,0,15,0
FBsf0000915905,0,0,0,0
FBsf0000766747,0,0,0,1
FBsf0000918049,0,0,0,0
FBtr0077818,0,0,0,0
FBtr0077819,0,0,0,0
FBtr0077862,0,0,0,0
FBtr0077861,0,0,0,0
FBtr0330671,0,0,0,0
FBtr0077860,0,0,0,0
FBtr0474088,0,0,0,0
FBtr0301067,0,0,0,0
FBtr0301066,0,0,0,0
FBtr0334773,0,0,364,329
FBsf0000916663,0,1,0,1
FBsf0000916664,0,1,0,1
FBtr0077821,0,0,0,0
FBtr0299676,0,0,0,4
FBsf0000916649,0,0,0,0
FBtr0299675,0,0,9,0
FBsf0000919126,0,0,0,0
FBtr0339529,0,0,0,0
FBtr0077822,0,0,0,0
FBtr0334778,0,0,0,0
FBtr0077824,0,0,0,0
FBsf0000918540,0,0,0,0
FBtr0345564,0,0,3,0
FBtr0077825,0,0,3,0
FBtr0077826,0,0,2,0
FBsf0000918099,0,0,0,0
FBtr0300671,0,0,0,0
FBtr0334782,0,0,0,0
FBsf0000918945,0,0,0,0
FBtr0077827,0,0,360,442
FBtr0334779,0,0,0,0
FBsf0000915591,0,0,1,1
FBtr0343304,0,0,15,109
FBtr0334780,0,0,384,464
FBtr0334781,0,2,0,0
FBtr0077854,0,0,0,0
FBsf0000916687,0,1,0,0
FBsf0000587465,0,0,0,0
FBsf0000587466,0,0,0,0
FBtr0334814,0,0,0,0
FBsf0000915556,0,0,0,0
FBsf0000768238,0,0,0,0
FBsf0000762478,0,0,0,0
FBsf0000762477,0,0,0,0
FBsf0000918564,0,0,0,0
FBtr0077831,0,1273,2473,1874
FBsf0000765258,0,0,0,0
FBsf0000915277,0,0,0,0
FBsf0000915911,0,0,0,0
FBsf0000915910,0,0,1,0
FBtr0077851,0,5,0,0
FBtr0330659,0,0,28,0
FBsf0000767936,0,0,0,0
FBsf0000918796,0,0,0,0
FBsf0000767935,0,0,0,0
FBsf0000588453,0,0,0,0
FBsf0000763549,0,0,0,0
FBsf0000588452,0,0,0,0
FBtr0334810,0,0,0,0
FBtr0334812,0,0,119,174
FBtr0077834,0,0,0,0
FBtr0345556,0,0,0,0
FBtr0077849,0,0,9,0
FBtr0308189,0,0,5,16
FBsf0000915503,0,0,0,0
FBtr0331650,0,0,0,0
FBtr0112363,0,0,0,0
FBtr0308188,0,0,0,0
FBsf0000763056,0,0,1,1
FBtr0307523,0,0,0,0
FBsf0000916292,0,0,0,0
FBtr0307522,0,0,0,0
FBsf0000916420,0,0,0,0
FBsf0000916419,0,0,0,0
FBtr0077845,0,10,26,0
FBtr0331649,0,0,0,0
FBsf0000915912,0,0,0,0
FBsf0000767055,0,0,0,0
FBsf0000767056,0,0,0,0
FBtr0330676,0,0,0,0
FBsf0000918697,0,0,0,0
FBsf0000918914,0,0,0,0
FBtr0077838,0,0,858,616
FBtr0077839,0,0,135,173
FBsf0000918417,0,0,0,0
FBtr0335158,0,1,0,30
FBtr0077809,0,0,764,1389
FBsf0000910543,0,0,1,1
FBsf0000918601,0,0,0,0
FBsf0000918600,0,0,1,1
FBsf0000918599,0,0,1,1
FBsf0000918598,0,0,1,1
FBtr0304029,0,0,7,33
FBtr0309033,0,0,100,34
FBtr0335160,0,0,59,117
FBtr0077806,0,0,0,0
FBsf0000918435,0,0,0,0
FBsf0000916032,0,0,0,0
FBsf0000587509,0,0,0,0
FBsf0000587510,0,0,0,0
FBtr0077753,0,0,4,0
FBsf0000916030,0,0,0,0
FBsf0000918432,0,0,0,0
FBtr0343233,0,0,2,0
FBtr0343232,0,0,4,0
FBtr0077755,0,0,36,11
FBtr0077754,0,0,753,658
FBsf0000916706,0,0,1,1
FBtr0302372,0,0,62,97
FBsf0000916496,0,0,1,1
FBtr0335162,0,0,1,590
FBtr0077803,0,0,549,1782
FBsf0000916033,0,0,0,0
FBtr0330690,0,0,9,0
FBtr0330689,0,0,0,0
FBtr0330688,0,0,44,69
FBtr0335161,0,0,38,35
FBtr0330687,0,0,0,36
FBtr0077756,0,0,45,51
FBsf0000916709,0,0,0,0
FBtr0481631,0,0,19,98
FBsf0000916692,0,0,0,1
FBtr0077801,0,0,5217,5571
FBsf0000916031,0,0,0,0
FBtr0077800,0,0,803,1401
FBtr0331451,0,0,1,0
FBsf0000919355,0,0,1,1
FBtr0077757,0,0,223,218
FBtr0303208,0,0,17,81
FBsf0000916382,0,0,0,0
FBtr0077811,1725,1307,366,897
FBtr0113012,1305,1003,422,0
FBtr0113011,43,0,57,0
FBtr0333006,37,18,0,0
FBtr0110883,4,6,25,10
FBsf0000766379,1,1,1,1
FBsf0000918763,1,1,1,0
FBtr0334758,468,75,1479,1063
FBtr0077869,2727,1957,67,6
FBsf0000915906,1,1,1,0
FBsf0000764051,1,1,1,0
FBtr0077814,154,140,770,1640
FBtr0077815,1207,1331,1643,1899
FBsf0000764559,1,1,1,1
FBsf0000917114,1,1,1,1
FBtr0077867,5660,4121,804,582
FBsf0000917666,1,1,1,1
FBsf0000761990,1,0,1,0
FBtr0077816,695,659,187,361
FBsf0000918048,1,1,1,1
FBtr0077863,32,22,6,0
FBtr0334759,0,0,0,0
FBtr0077817,5,0,0,0
FBtr0301068,1021,566,0,0
FBtr0330672,810,655,330,1206
FBtr0334774,12,50,0,0
FBtr0077823,5775,4013,410,496
FBtr0310547,238,180,382,132
FBsf0000917828,1,1,1,1
FBtr0334783,16,9,7420,2582
FBtr0077828,12799,11177,500,413
FBtr0100485,176,346,99,240
FBsf0000765944,1,1,1,1
FBsf0000765945,1,1,1,1
FBsf0000917658,1,1,1,1
FBtr0077853,1861,431,265,0
FBtr0301660,1208,1745,306,241
FBsf0000919460,1,1,1,0
FBtr0334813,238,193,84,326
FBtr0077852,409,319,208,0
FBsf0000768237,1,1,1,1
FBsf0000915555,1,1,1,1
FBtr0077829,1070,667,354,553
FBsf0000763733,1,1,1,1
FBtr0077830,3649,1377,422,0
FBtr0330657,2,0,0,87
FBsf0000765259,1,1,1,1
FBsf0000915278,1,1,1,1
FBtr0077832,12,4,46,8
FBtr0077850,1418,1285,0,0
FBtr0330658,29,0,60,80
FBtr0330660,761,541,0,0
FBtr0077848,1707,1554,304,295
FBtr0330664,289,400,116,14
FBtr0334811,7,0,8,0
FBsf0000915504,1,1,1,0
FBtr0330663,4,2,10,56
FBtr0303459,2694,1999,2211,12
FBtr0077844,2882,2067,2303,3866
FBtr0112365,41,19,0,0
FBtr0077843,745,396,46,53
FBtr0330675,36,99,0,0
FBsf0000918915,1,1,1,1
FBtr0299970,78,85,42,45
FBtr0077842,61,56,8,0
FBsf0000915913,1,1,1,1
FBsf0000916661,1,1,0,0
FBtr0077835,421,396,262,208
FBsf0000919199,1,1,0,0
FBtr0077836,655,361,1451,583
FBtr0077837,357,459,376,494
FBsf0000919283,1,1,1,1
FBtr0113015,180,65,55,0
FBtr0100673,201,421,775,1422
FBtr0077840,1678,314,392,44
FBtr0100674,616,1138,161,47
FBtr0335164,3,0,6,0
FBsf0000919374,1,1,1,1
FBtr0329964,1450,586,432,258
FBtr0329965,406,392,19,0
FBtr0077810,405,565,18,0
FBtr0077808,2,0,153,287
FBtr0077807,7,0,531,469
FBtr0335159,580,202,31,46
FBtr0077751,83,386,0,0
FBsf0000916696,1,1,0,0
FBtr0335163,0,1,0,0
FBtr0077805,6,7,0,0
FBtr0077804,4,0,0,0
FBtr0077802,11,5,0,0
FBsf0000916002,0,0,0,0
FBtr0333226,0,0,0,0
FBsf0000917329,0,0,0,0
FBtr0344662,0,0,0,0
FBsf0000918991,0,0,0,0
FBtr0330670,0,0,0,0
FBtr0077763,0,0,0,0
FBtr0077792,0,7,19,0
FBsf0000916598,0,1,1,0
FBsf0000916601,0,0,0,0
FBtr0344047,0,0,15,17
FBsf0000915914,0,0,0,1
FBtr0077758,20,9,7,31
FBsf0000916001,1,0,1,0
FBtr0100648,203,167,73,181
FBtr0077799,33,0,19,0
FBsf0000917328,1,1,1,0
FBtr0344663,20,9,20,13
FBtr0077797,948,287,462,0
FBtr0077796,14,13,4,23
FBtr0077794,1679,776,337,287
FBtr0077795,868,744,0,420
FBtr0330668,271,405,0,133
FBtr0330669,89,70,7,0
FBtr0077793,32,33,0,0
FBtr0077798,23,79,0,0
FBsf0000770216,1,1,1,1
FBsf0000920387,1,1,1,1
FBsf0000918286,1,1,1,0
FBsf0000770215,1,1,1,0
FBsf0000920386,1,1,1,1
FBtr0330665,496,5,131,56
FBtr0077762,340,382,0,0
FBtr0330666,15,118,0,0
FBsf0000915383,1,1,1,1
FBtr0330667,5,0,0,60
FBtr0077791,297,321,200,674
FBtr0331441,175,126,75,0
FBtr0303027,35,18,93,33
FBsf0000916602,1,1,1,1
FBtr0077764,148,115,13,0
FBtr0077766,0,0,0,0
FBtr0331437,0,0,1110,1072
FBsf0000915381,0,0,0,0
FBtr0077765,564,792,0,0
FBtr0331438,466,6,0,0
FBsf0000915382,1,1,1,1
FBtr0330685,0,0,0,0
FBsf0000917586,0,0,0,0
FBtr0077767,276,302,73,112
FBsf0000918142,0,0,0,0
FBtr0077768,106,56,4,0
FBtr0475317,2,0,0,0
FBtr0077769,0,0,0,0
FBsf0000918726,0,0,0,0
FBtr0307079,0,0,308,184
FBsf0000765174,0,0,0,0
FBsf0000916144,0,0,0,0
FBsf0000765175,0,0,1,0
FBtr0307078,10,0,0,0
FBsf0000588134,0,0,0,0
FBtr0077770,9,5,0,0
FBtr0335462,14,6,29,33
FBsf0000917318,1,1,1,0
FBtr0077771,0,0,0,0
FBsf0000763631,0,0,0,0
FBtr0077772,0,0,0,0
FBtr0077775,0,0,0,0
FBsf0000765740,0,0,1,0
FBsf0000765741,0,1,1,0
FBsf0000768664,0,0,0,0
FBsf0000910668,0,0,0,0
FBsf0000768663,0,0,0,0
FBtr0089299,0,0,0,0
FBtr0089298,0,0,0,0
FBtr0345551,0,0,33,41
FBsf0000918471,0,0,0,0
FBtr0342650,0,0,13,83
FBtr0077781,0,0,213,834
FBtr0347298,0,0,0,11
FBsf0000916589,0,0,1,1
FBtr0335168,0,0,8,13
FBtr0077750,0,0,264,1215
FBsf0000916587,0,0,0,0
FBtr0335165,0,0,0,0
FBtr0335167,0,0,8,105
FBtr0335166,0,0,0,0
FBsf0000917461,0,0,1,1
FBsf0000917462,0,0,1,1
FBtr0077748,0,8,482,840
FBsf0000917464,0,0,0,0
FBsf0000917463,0,0,1,1
FBsf0000765625,0,0,0,0
FBsf0000765624,0,0,0,0
FBsf0000918548,0,0,0,0
FBsf0000919069,0,0,0,0
FBsf0000917577,0,0,0,0
FBtr0335174,0,0,5,0
FBsf0000765545,0,0,0,0
FBsf0000587121,1,0,0,0
FBsf0000763598,1,0,0,0
FBtr0077773,27,21,101,35
FBsf0000918940,0,0,0,0
FBtr0335169,433,231,189,626
FBtr0077782,128,449,310,748
FBtr0077779,904,213,1137,1732
FBtr0077778,1556,422,61,14
FBtr0077777,414,1270,29,13
FBtr0077780,337,297,38,13
FBsf0000919265,1,1,1,1
FBtr0112512,182,160,9,5
FBtr0077747,37,18,0,0
FBsf0000918292,1,1,0,0
FBtr0077746,914,927,326,246
FBtr0344854,556,271,111,56
FBsf0000919070,1,1,1,1
FBtr0077693,2384,2112,68,51
FBtr0273393,369,564,246,1409
FBtr0077745,311,60,707,142
FBsf0000917985,1,1,1,1
FBtr0077694,703,614,216,2
FBtr0335170,49,24,562,1227
FBsf0000915356,1,1,1,1
FBtr0335173,169,1729,1631,150
FBtr0077744,3157,1056,1552,3139
FBsf0000917551,1,1,1,1
FBsf0000765544,1,1,1,1
FBtr0335172,0,0,0,59
FBsf0000915915,0,0,0,0
FBtr0335171,8,0,123,685
FBsf0000769090,0,0,0,1
FBtr0300986,0,0,0,0
FBsf0000769089,0,0,0,0
FBsf0000918646,0,0,0,0
FBsf0000918647,0,0,0,0
FBsf0000920589,0,0,0,0
FBsf0000920588,0,0,0,0
FBsf0000916301,0,0,0,0
FBtr0334161,0,0,0,0
FBtr0077705,0,0,0,0
FBtr0077706,0,0,0,106
FBtr0077707,0,0,0,0
FBtr0334159,0,0,0,0
FBtr0077708,0,0,0,0
FBsf0000916300,0,0,0,0
FBtr0309710,0,0,0,0
FBtr0309709,0,0,0,0
FBtr0089751,0,0,471,0
FBtr0089749,0,0,0,0
FBtr0077740,0,8,1187,2014
FBtr0330719,0,0,0,1401
FBsf0000919989,0,0,1,1
FBsf0000917326,0,0,0,0
FBsf0000919988,0,0,1,1
FBsf0000763741,0,0,0,0
FBtr0330716,0,0,0,3
FBsf0000768377,0,0,0,0
FBsf0000587720,0,0,0,0
FBtr0077713,0,0,0,0
FBsf0000588201,0,0,0,0
FBsf0000765539,0,0,0,0
FBsf0000917732,0,1,1,0
FBsf0000918484,0,0,0,0
FBsf0000918626,0,0,0,0
FBsf0000766789,0,0,0,0
FBsf0000918575,0,0,0,0
FBsf0000918887,0,0,0,0
FBsf0000917716,0,0,0,0
FBtr0077730,0,0,484,1899
FBsf0000915917,0,0,1,1
FBsf0000915918,0,0,0,0
FBtr0077728,0,0,0,0
FBtr0077726,0,0,0,0
FBtr0077727,0,0,0,0
FBtr0332219,0,0,0,0
FBtr0332220,0,0,0,0
FBtr0343993,0,0,0,0
FBsf0000919892,0,0,0,0
FBsf0000918555,0,0,0,0
FBsf0000918554,0,0,0,0
FBsf0000919893,0,0,0,0
FBtr0332217,0,0,66,44
FBsf0000587070,0,0,0,0
FBsf0000910586,0,0,0,0
FBsf0000587069,0,0,0,0
FBtr0077720,0,0,0,0
FBsf0000763592,0,0,0,0
FBtr0077721,0,0,0,0
FBsf0000763050,0,0,0,0
FBsf0000763051,0,0,0,0
FBtr0077722,0,0,2854,6374
FBsf0000764226,0,0,0,0
FBsf0000916172,0,0,1,1
FBtr0113017,0,0,74,101
FBsf0000767558,0,0,0,0
FBsf0000588119,0,0,0,0
FBsf0000767557,0,0,1,1
FBsf0000763046,0,0,0,0
FBsf0000763047,0,0,0,0
FBsf0000917553,0,0,0,0
FBtr0077723,0,0,100,26
FBsf0000916267,0,0,0,0
FBsf0000765096,0,0,0,0
FBsf0000588123,0,0,0,0
FBsf0000588122,0,0,0,0
FBtr0077691,0,0,0,0
FBtr0077692,0,0,0,0
FBsf0000916266,0,0,0,0
FBtr0077618,0,0,0,0
FBsf0000917425,0,0,0,0
FBtr0345736,0,0,0,0
FBtr0077619,0,0,75,31
FBsf0000916173,0,0,0,0
FBtr0273251,0,0,101,197
FBsf0000916136,0,0,1,1
FBtr0077689,0,0,0,8
FBsf0000916135,0,0,0,0
FBtr0300356,0,0,0,0
FBsf0000916265,0,0,0,0
FBtr0335130,0,0,23,18
FBsf0000916174,0,0,0,0
FBsf0000916264,0,0,0,0
FBtr0077627,0,0,0,0
FBsf0000766158,0,0,0,0
FBsf0000766159,0,0,0,0
FBsf0000916176,0,0,0,0
FBsf0000916175,0,0,0,0
FBtr0077628,0,0,6173,15419
FBsf0000917216,0,0,1,1
FBsf0000917779,0,0,0,0
FBsf0000918406,0,0,0,0
FBsf0000918289,0,0,0,0
FBtr0077680,0,0,0,0
FBsf0000762721,0,0,0,0
FBsf0000762720,0,0,0,0
FBtr0077632,0,0,0,0
FBtr0290040,0,0,1717,0
FBtr0290039,0,0,0,0
FBtr0290041,0,0,0,0
FBtr0290038,0,0,598,571
FBsf0000767690,0,0,0,0
FBsf0000919142,0,0,0,0
FBtr0290237,0,0,0,0
FBtr0290238,0,0,218,0
FBtr0077637,0,0,0,0
FBtr0077638,0,0,0,0
FBtr0330213,0,0,0,0
FBtr0077639,0,37,438,848
FBtr0077640,0,0,0,0
FBtr0343782,0,0,0,0
FBsf0000769561,0,1,1,1
FBsf0000769562,0,0,0,0
FBsf0000918373,0,0,0,0
FBsf0000915259,0,0,0,0
FBtr0077677,0,25,79,0
FBsf0000915397,0,0,0,0
FBtr0331653,0,0,7,1305
FBtr0077645,0,0,626,0
FBsf0000766867,0,0,0,0
FBsf0000917370,0,0,0,0
FBtr0300815,0,0,0,0
FBtr0331629,0,0,0,369
FBtr0077672,0,23,78,0
FBtr0077647,0,4,0,67
FBtr0331628,0,0,34,0
FBsf0000916037,0,0,1,1
FBsf0000915249,0,0,0,0
FBsf0000763895,0,0,0,0
FBsf0000918257,0,0,0,0
FBtr0335483,0,0,0,0
FBtr0077651,0,0,0,0
FBtr0344735,0,0,0,0
FBsf0000768011,0,0,0,0
FBtr0300814,0,0,757,923
FBtr0335481,0,0,0,0
FBtr0335482,0,0,147,0
FBsf0000916034,0,0,1,1
FBsf0000764560,0,0,0,0
FBsf0000918437,0,0,0,0
FBsf0000918436,0,0,0,0
FBtr0344088,0,0,0,559
FBtr0077654,0,0,0,0
FBtr0335385,0,8,0,78
FBtr0077656,0,0,2411,4759
FBsf0000916036,0,0,1,1
FBtr0335386,0,35,45,435
FBsf0000769998,0,1,1,0
FBsf0000769997,0,0,0,0
FBtr0077658,0,0,0,0
FBsf0000917595,0,0,0,0
FBtr0335387,0,0,0,0
FBtr0329906,0,0,0,0
FBtr0077665,0,0,8450,8243
FBtr0110903,0,3,0,0
FBtr0329907,0,1,0,0
FBtr0335389,0,0,21,0
FBtr0112883,0,0,0,0
FBtr0077664,0,0,1529,2277
FBtr0077663,0,0,1189,2737
FBtr0335388,0,0,0,0
FBtr0077660,0,0,145,170
FBsf0000770109,0,0,1,1
FBsf0000918235,0,0,0,0
FBsf0000770110,0,0,1,1
FBsf0000919469,0,0,0,0
FBtr0077661,0,0,559,711
FBsf0000768208,0,0,0,0
FBsf0000917904,0,0,0,0
FBsf0000768207,0,0,0,0
FBsf0000761890,0,1,0,0
FBsf0000588723,0,0,0,0
FBsf0000587767,0,0,0,0
FBsf0000919026,0,0,0,0
FBsf0000917757,0,0,0,0
FBtr0077577,0,0,0,0
FBsf0000766762,0,0,0,0
FBsf0000764424,0,0,0,0
FBtr0077613,0,0,0,0
FBsf0000764423,0,0,0,0
FBsf0000916304,0,0,0,0
FBsf0000915919,0,0,0,0
FBtr0112637,0,0,9,55
FBtr0340590,0,0,0,0
FBsf0000916570,0,0,0,0
FBsf0000766515,0,0,0,0
FBsf0000766514,0,0,0,0
FBtr0345729,0,0,7,13
FBtr0301682,3,0,3,3
FBtr0334160,1030,477,0,0
FBtr0334158,1120,1315,120,0
FBsf0000588855,1,1,1,0
FBtr0089750,1969,1547,754,1163
FBsf0000765536,1,1,1,1
FBsf0000765537,1,1,1,1
FBsf0000917748,1,1,1,1
FBtr0077712,3295,1723,391,191
FBsf0000917451,1,0,0,0
FBtr0077739,2478,2301,261,714
FBtr0334162,6,13,4,22
FBtr0330717,4,0,0,0
FBtr0330718,3,0,0,0
FBsf0000768378,1,1,1,1
FBtr0335125,56,10,41,55
FBtr0307080,976,1031,0,0
FBsf0000588200,1,0,0,0
FBtr0077714,2537,977,102,105
FBsf0000765538,1,1,1,1
FBsf0000915392,1,1,0,0
FBtr0343107,4,0,0,0
FBtr0100383,132,113,27,114
FBtr0077737,5,1,1,1
FBtr0335126,525,458,68,224
FBtr0077715,370,286,57,0
FBtr0335129,842,661,325,80
FBtr0077736,86,94,0,0
FBsf0000918488,1,1,1,1
FBtr0077716,336,275,71,0
FBtr0335127,380,239,83,99
FBsf0000918798,1,1,1,0
FBtr0077735,361,381,480,1056
FBsf0000918577,1,1,1,1
FBsf0000918576,1,1,1,1
FBtr0077717,401,347,122,150
FBsf0000762346,1,1,1,1
FBsf0000918574,1,1,1,1
FBsf0000762345,1,1,1,1
FBtr0077731,90,54,165,387
FBtr0077734,531,421,179,547
FBsf0000918888,1,1,1,1
FBtr0077718,88,80,26,154
FBtr0335128,9,8,0,37
FBtr0077719,31,37,80,6
FBsf0000588606,1,1,1,1
FBsf0000588607,1,1,1,1
FBtr0345331,118,15,4,66
FBtr0332218,7,42,34,0
FBsf0000920154,1,1,0,1
FBsf0000920155,1,0,0,0
FBtr0335151,38,33,22,5
FBsf0000918919,0,0,0,0
FBtr0300382,3041,1946,52,0
FBtr0335133,2191,2279,0,0
FBsf0000587980,1,1,0,0
FBsf0000765097,1,1,0,0
FBtr0077686,2,39,0,0
FBtr0077687,44,2,0,0
FBtr0335132,52,0,0,5
FBtr0273293,2145,1718,377,1120
FBtr0077621,599,1040,196,823
FBtr0335131,307,180,56,118
FBtr0077623,39,19,0,0
FBtr0077622,3,44,0,0
FBsf0000918360,1,1,1,1
FBtr0077626,1543,1100,0,0
FBtr0077625,167,92,114,111
FBtr0077685,4823,4494,2860,5155
FBsf0000917780,1,1,1,1
FBtr0077629,1847,1556,143,215
FBsf0000763742,1,1,1,0
FBsf0000917217,1,1,1,0
FBtr0077684,250,150,120,190
FBsf0000918259,1,1,1,1
FBtr0332457,5,1,461,1180
FBtr0077630,64,43,32,49
FBtr0077631,112,89,109,212
FBtr0332460,711,48,0,0
FBtr0332459,488,568,152,284
FBtr0077682,188,64,7,79
FBtr0077683,213,432,0,0
FBsf0000767031,1,1,1,0
FBsf0000917992,1,1,1,1
FBsf0000767032,1,1,1,1
FBtr0077633,2127,1127,39,188
FBtr0332458,624,1470,526,1207
FBtr0452101,61,377,434,10
FBtr0077634,1330,9,0,0
FBsf0000766300,1,1,1,1
FBsf0000767689,1,1,1,1
FBsf0000766301,1,1,1,1
FBtr0100468,142,78,949,219
FBsf0000918301,1,1,1,1
FBsf0000918300,1,1,1,1
FBtr0077679,393,431,9,6
FBtr0343784,454,589,17,79
FBsf0000918658,1,1,0,1
FBtr0077678,2943,1565,109,493
FBtr0290241,134,807,295,139
FBsf0000767064,1,1,1,1
FBsf0000767063,1,1,1,1
FBtr0077641,874,592,208,147
FBsf0000910620,1,1,1,1
FBtr0077676,3100,1768,2343,2497
FBsf0000917304,1,1,1,1
FBtr0077642,368,323,229,462
FBtr0343781,76,2,161,776
FBsf0000916285,1,1,1,1
FBtr0343783,40,51,5,3
FBtr0077675,202,177,74,147
FBsf0000917305,1,1,1,1
FBtr0331654,240,121,608,0
FBtr0077674,6540,5522,633,1003
FBtr0305980,374,136,36,6
FBsf0000917388,1,1,1,1
FBtr0077643,539,554,497,642
FBsf0000762768,1,1,1,1
FBsf0000762769,1,1,1,1
FBtr0077673,793,566,108,217
FBsf0000919270,1,1,1,1
FBtr0077644,3066,1872,498,86
FBtr0273230,439,554,35,1
FBsf0000916594,1,1,1,0
FBtr0077646,107,75,63,64
FBtr0077671,21,0,30,0
FBsf0000916029,1,1,1,1
FBtr0077670,1145,992,116,261
FBtr0077648,2188,1606,244,277
FBtr0335484,429,129,405,249
FBtr0077669,3988,2796,508,295
FBtr0077650,64,34,17,0
FBsf0000762781,1,1,0,0
FBsf0000762780,1,1,0,0
FBtr0077652,623,547,262,365
FBtr0344734,51,2,18,438
FBsf0000917630,1,1,1,1
FBsf0000768012,1,1,1,1
FBtr0077667,2298,1644,50,347
FBtr0335480,1,797,497,542
FBtr0077653,133,13,46,681
FBtr0335478,89,145,645,690
FBsf0000916035,1,1,1,1
FBtr0077666,128,81,4,0
FBsf0000918883,1,1,1,0
FBtr0335479,91,88,98,190
FBtr0077655,16,14,34,0
FBsf0000916028,1,1,1,0
FBtr0077657,34,0,256,0
FBtr0452214,3,0,0,0
FBtr0077659,2265,2133,1740,1297
FBsf0000917594,1,1,1,1
FBtr0077662,6775,4805,35,46
FBsf0000919468,1,1,1,1
FBtr0329905,128,54,64,331
FBtr0077617,102,97,274,788
FBsf0000917979,1,1,1,1
FBsf0000917980,1,1,1,1
FBtr0332372,9,0,449,704
FBtr0077616,3330,2418,0,17
FBsf0000761889,1,1,0,1
FBtr0077574,519,398,265,440
FBsf0000588724,1,1,0,0
FBtr0077575,68,84,21,73
FBtr0308315,1992,1539,3081,1081
FBtr0077576,427,384,459,933
FBtr0332371,406,59,0,0
FBtr0334134,174,129,3,0
FBsf0000916861,1,1,1,0
FBtr0339505,424,386,25,0
FBsf0000766761,1,1,1,0
FBtr0344143,0,0,0,0
FBtr0077612,2,0,0,0
FBtr0344142,3,0,0,0
FBtr0077578,0,0,0,0
FBtr0077605,0,0,6,113
FBtr0077606,0,0,49,0
FBtr0077607,0,0,3,0
FBtr0305575,0,0,2,110
FBsf0000917308,0,0,0,0
FBsf0000589204,0,0,1,0
FBsf0000589199,0,0,0,0
FBsf0000766548_1,0,0,0,0
FBsf0000766548_2,0,0,0,0
FBtr0114460,0,2,4,5
FBsf0000915920,0,1,1,1
FBsf0000916399,0,0,0,0
FBsf0000766601_1,0,0,0,0
FBsf0000766601_2,0,0,0,0
FBtr0077604,266,204,23,18
